longitude,latitude,hotspot
11.62765369,56.79932413,0
11.72765369,56.79932413,0
11.82765369,56.79932413,0
11.92765369,56.79932413,0
12.02765369,56.79932413,0
12.12765369,56.79932413,0
12.22765369,56.79932413,0
12.32765369,56.79932413,0
12.42765369,56.79932413,0
12.52765369,56.79932413,0
10.22765369,56.69932413,0
10.42765369,56.69932413,0
10.52765369,56.69932413,0
10.62765369,56.69932413,0
10.72765369,56.69932413,0
10.82765369,56.69932413,0
10.92765369,56.69932413,0
11.02765369,56.69932413,0
11.12765369,56.69932413,0
11.22765369,56.69932413,0
11.32765369,56.69932413,0
11.42765369,56.69932413,0
11.62765369,56.69932413,0
11.72765369,56.69932413,0
11.82765369,56.69932413,0
11.92765369,56.69932413,0
12.02765369,56.69932413,0
12.12765369,56.69932413,0
12.22765369,56.69932413,0
12.32765369,56.69932413,0
12.42765369,56.69932413,0
12.52765369,56.69932413,0
12.62765369,56.69932413,0
10.42765369,56.59932413,0
10.52765369,56.59932413,0
10.62765369,56.59932413,0
10.72765369,56.59932413,0
10.82765369,56.59932413,0
10.92765369,56.59932413,0
11.02765369,56.59932413,0
11.12765369,56.59932413,0
11.22765369,56.59932413,0
11.32765369,56.59932413,0
11.42765369,56.59932413,0
11.52765369,56.59932413,0
11.62765369,56.59932413,0
11.72765369,56.59932413,0
11.82765369,56.59932413,0
11.92765369,56.59932413,0
12.02765369,56.59932413,0
12.12765369,56.59932413,0
12.22765369,56.59932413,0
12.32765369,56.59932413,0
12.42765369,56.59932413,0
12.52765369,56.59932413,0
12.62765369,56.59932413,0
12.72765369,56.59932413,0
12.82765369,56.59932413,0
10.22765369,56.49932413,0
10.92765369,56.49932413,0
11.02765369,56.49932413,0
11.12765369,56.49932413,0
11.22765369,56.49932413,0
11.32765369,56.49932413,0
11.42765369,56.49932413,0
11.52765369,56.49932413,0
11.62765369,56.49932413,0
11.72765369,56.49932413,0
11.82765369,56.49932413,0
11.92765369,56.49932413,0
12.02765369,56.49932413,0
12.12765369,56.49932413,0
12.22765369,56.49932413,0
12.32765369,56.49932413,0
12.42765369,56.49932413,0
12.52765369,56.49932413,0
12.62765369,56.49932413,0
12.72765369,56.49932413,0
12.82765369,56.49932413,0
12.92765369,56.49932413,0
10.92765369,56.39932413,0
11.02765369,56.39932413,0
11.12765369,56.39932413,0
11.22765369,56.39932413,0
11.32765369,56.39932413,0
11.42765369,56.39932413,0
11.52765369,56.39932413,0
11.62765369,56.39932413,0
11.72765369,56.39932413,0
11.82765369,56.39932413,0
11.92765369,56.39932413,0
12.02765369,56.39932413,0
12.12765369,56.39932413,0
12.22765369,56.39932413,0
12.32765369,56.39932413,0
12.42765369,56.39932413,0
12.52765369,56.39932413,0
10.92765369,56.29932413,0
11.02765369,56.29932413,0
11.12765369,56.29932413,0
11.22765369,56.29932413,0
11.32765369,56.29932413,0
11.42765369,56.29932413,0
11.52765369,56.29932413,0
11.62765369,56.29932413,0
11.72765369,56.29932413,0
11.82765369,56.29932413,0
11.92765369,56.29932413,0
12.02765369,56.29932413,0
12.12765369,56.29932413,0
12.02765369,56.19932413,0
12.12765369,56.19932413,0
12.02765369,56.09932413,0
12.12765369,56.09932413,0
12.02765369,55.89932413,0
12.02765369,55.69932413,0
18.02765369,56.49932413,1
18.12765369,56.49932413,1
18.22765369,56.49932413,1
18.32765369,56.49932413,1
18.42765369,56.49932413,1
18.52765369,56.49932413,1
18.62765369,56.49932413,1
18.72765369,56.49932413,1
18.82765369,56.49932413,1
18.92765369,56.49932413,1
19.02765369,56.49932413,1
19.12765369,56.49932413,1
19.22765369,56.49932413,1
19.32765369,56.49932413,1
19.42765369,56.49932413,1
19.52765369,56.49932413,1
19.62765369,56.49932413,0
19.72765369,56.49932413,0
19.82765369,56.49932413,0
19.92765369,56.49932413,0
20.02765369,56.49932413,0
20.12765369,56.49932413,0
20.22765369,56.49932413,0
20.32765369,56.49932413,0
20.42765369,56.49932413,0
20.52765369,56.49932413,0
20.62765369,56.49932413,0
20.72765369,56.49932413,0
20.82765369,56.49932413,0
20.92765369,56.49932413,0
18.02765369,56.39932413,1
18.12765369,56.39932413,1
18.22765369,56.39932413,1
18.32765369,56.39932413,1
18.42765369,56.39932413,1
18.52765369,56.39932413,1
18.62765369,56.39932413,1
18.72765369,56.39932413,1
18.82765369,56.39932413,1
18.92765369,56.39932413,1
19.02765369,56.39932413,1
19.12765369,56.39932413,1
19.22765369,56.39932413,1
19.32765369,56.39932413,1
19.42765369,56.39932413,1
19.52765369,56.39932413,0
19.62765369,56.39932413,0
19.72765369,56.39932413,0
19.82765369,56.39932413,0
19.92765369,56.39932413,0
20.02765369,56.39932413,0
20.12765369,56.39932413,0
20.22765369,56.39932413,0
20.32765369,56.39932413,0
20.42765369,56.39932413,0
20.52765369,56.39932413,0
20.62765369,56.39932413,0
20.72765369,56.39932413,0
20.82765369,56.39932413,0
20.92765369,56.39932413,0
18.02765369,56.29932413,1
18.12765369,56.29932413,1
18.22765369,56.29932413,1
18.32765369,56.29932413,1
18.42765369,56.29932413,1
18.52765369,56.29932413,1
18.62765369,56.29932413,1
18.72765369,56.29932413,1
18.82765369,56.29932413,1
18.92765369,56.29932413,1
19.02765369,56.29932413,1
19.12765369,56.29932413,1
19.22765369,56.29932413,1
19.32765369,56.29932413,1
19.42765369,56.29932413,1
19.52765369,56.29932413,0
19.62765369,56.29932413,0
19.72765369,56.29932413,0
19.82765369,56.29932413,0
19.92765369,56.29932413,0
20.02765369,56.29932413,0
20.12765369,56.29932413,0
20.22765369,56.29932413,0
20.32765369,56.29932413,0
20.42765369,56.29932413,0
20.52765369,56.29932413,0
20.62765369,56.29932413,0
20.72765369,56.29932413,0
20.82765369,56.29932413,0
20.92765369,56.29932413,0
18.02765369,56.19932413,1
18.12765369,56.19932413,1
18.22765369,56.19932413,1
18.32765369,56.19932413,1
18.42765369,56.19932413,1
18.52765369,56.19932413,1
18.62765369,56.19932413,1
18.72765369,56.19932413,1
18.82765369,56.19932413,1
18.92765369,56.19932413,1
19.02765369,56.19932413,1
19.12765369,56.19932413,1
19.22765369,56.19932413,1
19.32765369,56.19932413,1
19.42765369,56.19932413,0
19.52765369,56.19932413,0
19.62765369,56.19932413,0
19.72765369,56.19932413,0
19.82765369,56.19932413,0
19.92765369,56.19932413,0
20.02765369,56.19932413,0
20.12765369,56.19932413,0
20.22765369,56.19932413,0
20.32765369,56.19932413,0
20.42765369,56.19932413,0
20.52765369,56.19932413,0
20.62765369,56.19932413,0
20.72765369,56.19932413,0
20.82765369,56.19932413,0
20.92765369,56.19932413,0
18.02765369,56.09932413,1
18.12765369,56.09932413,1
18.22765369,56.09932413,1
18.32765369,56.09932413,1
18.42765369,56.09932413,1
18.52765369,56.09932413,1
18.62765369,56.09932413,1
18.72765369,56.09932413,1
18.82765369,56.09932413,1
18.92765369,56.09932413,1
19.02765369,56.09932413,1
19.12765369,56.09932413,1
19.22765369,56.09932413,1
19.32765369,56.09932413,1
19.42765369,56.09932413,0
19.52765369,56.09932413,0
19.62765369,56.09932413,0
19.72765369,56.09932413,0
19.82765369,56.09932413,0
19.92765369,56.09932413,0
20.02765369,56.09932413,0
20.12765369,56.09932413,0
20.22765369,56.09932413,0
20.32765369,56.09932413,0
20.42765369,56.09932413,0
20.52765369,56.09932413,0
20.62765369,56.09932413,0
20.72765369,56.09932413,0
20.82765369,56.09932413,0
20.92765369,56.09932413,0
21.02765369,56.09932413,0
18.02765369,55.99932413,1
18.12765369,55.99932413,1
18.22765369,55.99932413,1
18.32765369,55.99932413,1
18.42765369,55.99932413,1
18.52765369,55.99932413,1
18.62765369,55.99932413,1
18.72765369,55.99932413,1
18.82765369,55.99932413,1
18.92765369,55.99932413,1
19.02765369,55.99932413,1
19.12765369,55.99932413,1
19.22765369,55.99932413,1
19.32765369,55.99932413,0
19.42765369,55.99932413,0
19.52765369,55.99932413,0
19.62765369,55.99932413,0
19.72765369,55.99932413,0
19.82765369,55.99932413,0
19.92765369,55.99932413,0
20.02765369,55.99932413,0
20.12765369,55.99932413,0
20.22765369,55.99932413,0
20.32765369,55.99932413,0
20.42765369,55.99932413,0
20.52765369,55.99932413,0
20.62765369,55.99932413,0
20.72765369,55.99932413,0
20.82765369,55.99932413,0
20.92765369,55.99932413,0
21.02765369,55.99932413,0
18.02765369,55.89932413,1
18.12765369,55.89932413,1
18.22765369,55.89932413,1
18.32765369,55.89932413,1
18.42765369,55.89932413,0
18.52765369,55.89932413,1
18.62765369,55.89932413,1
18.72765369,55.89932413,1
18.82765369,55.89932413,1
18.92765369,55.89932413,1
19.02765369,55.89932413,1
19.12765369,55.89932413,1
19.22765369,55.89932413,0
19.32765369,55.89932413,0
19.42765369,55.89932413,0
19.52765369,55.89932413,0
19.62765369,55.89932413,0
19.72765369,55.89932413,0
19.82765369,55.89932413,0
19.92765369,55.89932413,0
20.02765369,55.89932413,0
20.12765369,55.89932413,0
20.22765369,55.89932413,0
20.32765369,55.89932413,0
20.42765369,55.89932413,0
20.52765369,55.89932413,0
20.62765369,55.89932413,0
20.72765369,55.89932413,0
20.82765369,55.89932413,0
20.92765369,55.89932413,0
21.02765369,55.89932413,0
18.02765369,55.79932413,1
18.12765369,55.79932413,1
18.22765369,55.79932413,1
18.32765369,55.79932413,0
18.42765369,55.79932413,0
18.52765369,55.79932413,0
18.62765369,55.79932413,0
18.72765369,55.79932413,0
18.82765369,55.79932413,0
18.92765369,55.79932413,0
19.02765369,55.79932413,0
19.12765369,55.79932413,0
19.22765369,55.79932413,0
19.32765369,55.79932413,0
19.42765369,55.79932413,0
19.52765369,55.79932413,0
19.62765369,55.79932413,0
19.72765369,55.79932413,0
19.82765369,55.79932413,0
19.92765369,55.79932413,0
20.02765369,55.79932413,0
20.12765369,55.79932413,0
20.22765369,55.79932413,0
20.32765369,55.79932413,0
20.42765369,55.79932413,0
20.52765369,55.79932413,0
20.62765369,55.79932413,0
20.72765369,55.79932413,0
20.82765369,55.79932413,0
20.92765369,55.79932413,0
21.02765369,55.79932413,0
18.02765369,55.69932413,1
18.12765369,55.69932413,1
18.22765369,55.69932413,0
18.32765369,55.69932413,0
18.42765369,55.69932413,0
18.52765369,55.69932413,0
18.62765369,55.69932413,0
18.72765369,55.69932413,0
18.82765369,55.69932413,0
18.92765369,55.69932413,0
19.02765369,55.69932413,0
19.12765369,55.69932413,0
19.22765369,55.69932413,0
19.32765369,55.69932413,0
19.42765369,55.69932413,0
19.52765369,55.69932413,0
19.62765369,55.69932413,0
19.72765369,55.69932413,0
19.82765369,55.69932413,0
19.92765369,55.69932413,0
20.02765369,55.69932413,0
20.12765369,55.69932413,0
20.22765369,55.69932413,0
20.32765369,55.69932413,0
20.42765369,55.69932413,0
20.52765369,55.69932413,0
20.62765369,55.69932413,0
20.72765369,55.69932413,0
20.82765369,55.69932413,0
20.92765369,55.69932413,0
21.02765369,55.69932413,0
21.12765369,55.69932413,0
18.02765369,55.59932413,1
18.12765369,55.59932413,1
18.22765369,55.59932413,0
18.32765369,55.59932413,0
18.42765369,55.59932413,0
18.52765369,55.59932413,0
18.62765369,55.59932413,0
18.72765369,55.59932413,0
18.82765369,55.59932413,0
18.92765369,55.59932413,0
19.02765369,55.59932413,0
19.12765369,55.59932413,0
19.22765369,55.59932413,0
19.32765369,55.59932413,0
19.42765369,55.59932413,0
19.52765369,55.59932413,0
19.62765369,55.59932413,0
19.72765369,55.59932413,0
19.82765369,55.59932413,0
19.92765369,55.59932413,0
20.02765369,55.59932413,0
20.12765369,55.59932413,0
20.22765369,55.59932413,0
20.32765369,55.59932413,0
20.42765369,55.59932413,0
20.52765369,55.59932413,0
20.62765369,55.59932413,0
20.72765369,55.59932413,0
20.82765369,55.59932413,0
20.92765369,55.59932413,0
21.02765369,55.59932413,0
18.02765369,55.49932413,1
18.12765369,55.49932413,1
18.22765369,55.49932413,0
18.32765369,55.49932413,0
18.42765369,55.49932413,0
18.52765369,55.49932413,0
18.62765369,55.49932413,0
18.72765369,55.49932413,0
18.82765369,55.49932413,0
18.92765369,55.49932413,0
19.02765369,55.49932413,0
19.12765369,55.49932413,0
19.22765369,55.49932413,0
19.32765369,55.49932413,0
19.42765369,55.49932413,0
19.52765369,55.49932413,0
19.62765369,55.49932413,0
19.72765369,55.49932413,0
19.82765369,55.49932413,0
19.92765369,55.49932413,0
20.02765369,55.49932413,0
20.12765369,55.49932413,0
20.22765369,55.49932413,0
20.32765369,55.49932413,0
20.42765369,55.49932413,0
20.52765369,55.49932413,0
20.62765369,55.49932413,0
20.72765369,55.49932413,0
20.82765369,55.49932413,0
20.92765369,55.49932413,0
21.02765369,55.49932413,0
21.12765369,55.49932413,0
21.22765369,55.49932413,0
18.02765369,55.39932413,1
18.12765369,55.39932413,1
18.22765369,55.39932413,0
18.32765369,55.39932413,0
18.42765369,55.39932413,0
18.52765369,55.39932413,0
18.62765369,55.39932413,0
18.72765369,55.39932413,0
18.82765369,55.39932413,0
18.92765369,55.39932413,0
19.02765369,55.39932413,0
19.12765369,55.39932413,0
19.22765369,55.39932413,0
19.32765369,55.39932413,0
19.42765369,55.39932413,0
19.52765369,55.39932413,0
19.62765369,55.39932413,0
19.72765369,55.39932413,0
19.82765369,55.39932413,0
19.92765369,55.39932413,0
20.02765369,55.39932413,0
20.12765369,55.39932413,0
20.22765369,55.39932413,0
20.32765369,55.39932413,0
20.42765369,55.39932413,0
20.52765369,55.39932413,0
20.62765369,55.39932413,0
20.72765369,55.39932413,0
20.82765369,55.39932413,0
20.92765369,55.39932413,0
21.02765369,55.39932413,0
21.12765369,55.39932413,0
21.22765369,55.39932413,0
18.02765369,55.29932413,1
18.12765369,55.29932413,0
18.22765369,55.29932413,0
18.32765369,55.29932413,0
18.42765369,55.29932413,0
18.52765369,55.29932413,0
18.62765369,55.29932413,0
18.72765369,55.29932413,0
18.82765369,55.29932413,0
18.92765369,55.29932413,0
19.02765369,55.29932413,0
19.12765369,55.29932413,0
19.22765369,55.29932413,0
19.32765369,55.29932413,0
19.42765369,55.29932413,0
19.52765369,55.29932413,0
19.62765369,55.29932413,0
19.72765369,55.29932413,0
19.82765369,55.29932413,0
19.92765369,55.29932413,0
20.02765369,55.29932413,0
20.12765369,55.29932413,0
20.22765369,55.29932413,0
20.32765369,55.29932413,0
20.42765369,55.29932413,0
20.52765369,55.29932413,0
20.62765369,55.29932413,0
20.72765369,55.29932413,0
20.82765369,55.29932413,0
20.92765369,55.29932413,0
21.02765369,55.29932413,0
21.12765369,55.29932413,0
21.22765369,55.29932413,0
18.02765369,55.19932413,1
18.12765369,55.19932413,0
18.22765369,55.19932413,0
18.32765369,55.19932413,0
18.42765369,55.19932413,0
18.52765369,55.19932413,0
18.62765369,55.19932413,0
18.72765369,55.19932413,0
18.82765369,55.19932413,0
18.92765369,55.19932413,0
19.02765369,55.19932413,0
19.12765369,55.19932413,0
19.22765369,55.19932413,0
19.32765369,55.19932413,0
19.42765369,55.19932413,0
19.52765369,55.19932413,0
19.62765369,55.19932413,0
19.72765369,55.19932413,0
19.82765369,55.19932413,0
19.92765369,55.19932413,0
20.02765369,55.19932413,0
20.12765369,55.19932413,0
20.22765369,55.19932413,0
20.32765369,55.19932413,0
20.42765369,55.19932413,0
20.52765369,55.19932413,0
20.62765369,55.19932413,0
20.72765369,55.19932413,0
20.82765369,55.19932413,0
20.92765369,55.19932413,0
21.02765369,55.19932413,0
21.12765369,55.19932413,0
21.22765369,55.19932413,0
18.02765369,55.09932413,0
18.12765369,55.09932413,0
18.22765369,55.09932413,0
18.32765369,55.09932413,0
18.42765369,55.09932413,0
18.52765369,55.09932413,0
18.62765369,55.09932413,1
18.72765369,55.09932413,0
18.82765369,55.09932413,0
18.92765369,55.09932413,0
19.02765369,55.09932413,0
19.12765369,55.09932413,0
19.22765369,55.09932413,0
19.32765369,55.09932413,0
19.42765369,55.09932413,0
19.52765369,55.09932413,0
19.62765369,55.09932413,0
19.72765369,55.09932413,0
19.82765369,55.09932413,0
19.92765369,55.09932413,0
20.02765369,55.09932413,0
20.12765369,55.09932413,0
20.22765369,55.09932413,0
20.32765369,55.09932413,0
20.42765369,55.09932413,0
20.52765369,55.09932413,0
20.62765369,55.09932413,0
20.72765369,55.09932413,0
20.82765369,55.09932413,0
20.92765369,55.09932413,0
21.02765369,55.09932413,0
21.12765369,55.09932413,0
18.02765369,54.99932413,0
18.12765369,54.99932413,0
18.22765369,54.99932413,0
18.32765369,54.99932413,0
18.42765369,54.99932413,0
18.52765369,54.99932413,0
18.62765369,54.99932413,0
18.72765369,54.99932413,0
18.82765369,54.99932413,0
18.92765369,54.99932413,0
19.02765369,54.99932413,0
19.12765369,54.99932413,0
19.22765369,54.99932413,0
19.32765369,54.99932413,0
19.42765369,54.99932413,0
19.52765369,54.99932413,0
19.62765369,54.99932413,0
19.72765369,54.99932413,0
19.82765369,54.99932413,0
19.92765369,54.99932413,0
20.02765369,54.99932413,0
20.12765369,54.99932413,0
20.22765369,54.99932413,0
20.32765369,54.99932413,0
20.42765369,54.99932413,0
20.52765369,54.99932413,0
20.62765369,54.99932413,0
20.72765369,54.99932413,0
20.82765369,54.99932413,0
20.92765369,54.99932413,0
21.02765369,54.99932413,0
21.12765369,54.99932413,0
18.02765369,54.89932413,0
18.12765369,54.89932413,0
18.22765369,54.89932413,0
18.32765369,54.89932413,0
18.42765369,54.89932413,0
18.52765369,54.89932413,0
18.62765369,54.89932413,0
18.72765369,54.89932413,0
18.82765369,54.89932413,0
18.92765369,54.89932413,0
19.02765369,54.89932413,0
19.12765369,54.89932413,0
19.22765369,54.89932413,0
19.32765369,54.89932413,0
19.42765369,54.89932413,0
19.52765369,54.89932413,0
19.62765369,54.89932413,0
19.72765369,54.89932413,0
19.82765369,54.89932413,0
19.92765369,54.89932413,0
20.92765369,54.89932413,0
21.02765369,54.89932413,0
18.42765369,54.79932413,0
18.52765369,54.79932413,0
18.62765369,54.79932413,0
18.72765369,54.79932413,0
18.82765369,54.79932413,0
18.92765369,54.79932413,0
19.02765369,54.79932413,0
19.12765369,54.79932413,0
19.22765369,54.79932413,0
19.32765369,54.79932413,0
19.42765369,54.79932413,0
19.52765369,54.79932413,0
19.62765369,54.79932413,0
19.72765369,54.79932413,0
19.82765369,54.79932413,0
19.92765369,54.79932413,0
18.52765369,54.69932413,0
18.62765369,54.69932413,0
18.72765369,54.69932413,0
18.82765369,54.69932413,0
18.92765369,54.69932413,0
19.02765369,54.69932413,0
19.12765369,54.69932413,0
19.22765369,54.69932413,0
19.32765369,54.69932413,0
19.42765369,54.69932413,0
19.52765369,54.69932413,0
19.62765369,54.69932413,0
19.72765369,54.69932413,0
19.82765369,54.69932413,0
20.02765369,54.69932413,0
18.52765369,54.59932413,0
18.62765369,54.59932413,0
18.72765369,54.59932413,0
18.82765369,54.59932413,0
18.92765369,54.59932413,0
19.02765369,54.59932413,0
19.12765369,54.59932413,0
19.22765369,54.59932413,0
19.32765369,54.59932413,0
19.42765369,54.59932413,0
19.52765369,54.59932413,0
19.62765369,54.59932413,0
19.72765369,54.59932413,0
19.82765369,54.59932413,0
19.92765369,54.59932413,0
20.02765369,54.59932413,0
20.12765369,54.59932413,0
18.62765369,54.49932413,0
18.72765369,54.49932413,0
18.82765369,54.49932413,0
18.92765369,54.49932413,0
19.02765369,54.49932413,0
19.12765369,54.49932413,0
19.22765369,54.49932413,0
19.32765369,54.49932413,0
19.42765369,54.49932413,0
19.52765369,54.49932413,0
19.62765369,54.49932413,0
19.82765369,54.49932413,0
19.92765369,54.49932413,0
18.72765369,54.39932413,0
18.82765369,54.39932413,0
18.92765369,54.39932413,0
19.02765369,54.39932413,0
19.12765369,54.39932413,0
19.22765369,54.39932413,0
19.32765369,54.39932413,0
19.42765369,54.39932413,0
19.52765369,54.39932413,0
19.62765369,54.39932413,0
19.32765369,54.29932413,0
19.42765369,54.29932413,0
